Year,quarter,ukos,mode,country,purpose,package,Age,Sex,duration,visits,nights,expend,sample
2023,Jan-Mar,Overseas residents,Air,Lithuania,Transit,Independent,35-44,Female,Stay not known,#NULL!,#NULL!,27862.308,1
2023,Jan-Mar,Overseas residents,Air,Lithuania,Transit,Independent,45-54,Female,Stay not known,#NULL!,#NULL!,0.000,1
2023,Jan-Mar,Overseas residents,Air,Luxembourg,Holiday,Independent,16-24,Female,4-13 nights,773.670,3094.681,499017.342,1
2023,Jan-Mar,Overseas residents,Air,Luxembourg,Holiday,Independent,35-44,Male,Nil Stay,773.670,0.000,73498.678,1
2023,Jan-Mar,Overseas residents,Air,Luxembourg,Holiday,Independent,35-44,Female,1-3 nights,2634.074,5268.147,532082.896,1
2023,Jan-Mar,Overseas residents,Air,Luxembourg,Business,Independent,25-34,Male,1-3 nights,1641.675,1641.675,517127.699,1
2023,Jan-Mar,Overseas residents,Air,Luxembourg,Business,Independent,35-44,Male,Nil Stay,773.670,0.000,398440.204,1
2023,Jan-Mar,Overseas residents,Air,Luxembourg,Business,Independent,45-54,Male,1-3 nights,526.903,1053.805,218664.615,1
2023,Jan-Mar,Overseas residents,Air,Luxembourg,VFR,Independent,25-34,Male,4-13 nights,1035.806,6245.239,522460.916,2
2023,Jan-Mar,Overseas residents,Air,Luxembourg,VFR,Independent,25-34,Female,4-13 nights,1013.313,7093.194,149970.389,1
2023,Jan-Mar,Overseas residents,Air,Luxembourg,VFR,Independent,35-44,Male,1-3 nights,590.979,1772.936,186158.260,1
2023,Jan-Mar,Overseas residents,Air,Luxembourg,VFR,Independent,45-54,Male,4-13 nights,590.979,4136.850,363451.840,1
2023,Jan-Mar,Overseas residents,Air,Luxembourg,VFR,Independent,45-54,Female,1-3 nights,1190.262,1190.262,160685.370,1
2023,Jan-Mar,Overseas residents,Air,Luxembourg,VFR,Independent,55-64,Male,1-3 nights,188.736,188.736,144383.044,1
2023,Jan-Mar,Overseas residents,Air,Luxembourg,VFR,Independent,65 & over,Female,4-13 nights,660.033,3300.166,36301.828,1
2023,Jan-Mar,Overseas residents,Air,Luxembourg,VFR,Independent,D/K,Female,4-13 nights,590.979,4727.829,234618.505,1
2023,Jan-Mar,Overseas residents,Air,Luxembourg,Miscellaneous,Independent,25-34,Male,1-3 nights,482.384,482.384,7235.766,1
2023,Jan-Mar,Overseas residents,Air,Luxembourg,Miscellaneous,Independent,35-44,Male,1-3 nights,188.736,377.472,219877.447,1
2023,Jan-Mar,Overseas residents,Air,Malta,Holiday,Independent,16-24,Male,4-13 nights,863.740,4318.699,228891.039,1
2023,Jan-Mar,Overseas residents,Air,Malta,Holiday,Independent,16-24,Female,4-13 nights,633.697,2534.787,326353.776,1
2023,Jan-Mar,Overseas residents,Air,Malta,Holiday,Independent,35-44,Female,1-3 nights,3537.055,7074.110,3590110.921,1
2023,Jan-Mar,Overseas residents,Air,Malta,Holiday,Independent,35-44,Female,4-13 nights,807.094,4035.471,887803.584,1
2023,Jan-Mar,Overseas residents,Air,Malta,Holiday,Independent,45-54,Male,1-3 nights,1469.785,2939.570,2373703.170,1
2023,Jan-Mar,Overseas residents,Air,Malta,Holiday,Independent,45-54,Male,4-13 nights,807.094,5649.659,314766.725,1
2023,Jan-Mar,Overseas residents,Air,Malta,Holiday,Independent,45-54,Female,1-3 nights,569.105,1138.210,108129.924,1
2023,Jan-Mar,Overseas residents,Air,Malta,Holiday,Independent,45-54,Female,4-13 nights,633.697,4435.877,960050.428,1
2023,Jan-Mar,Overseas residents,Air,Malta,Holiday,Independent,55-64,Male,4-13 nights,1050.034,4200.136,1065784.573,1
